Time,proton_speed,proton_density,proton_temperature,K_p
2020/12/27 10:00,448.1295296,3.469575647,11.75481025,3.1
2020/12/27 11:00,408.8348715,8.067743215,11.57513905,3.1
2020/12/27 12:00,398.6374676,9.068841555,11.65252794,3.1
2020/12/27 13:00,441.2119066,6.791419869,12.22858431,3.1
2020/12/27 14:00,477.9228509,4.775889279,12.36383926,3.1
2020/12/27 15:00,437.8012633,4.728314041,12.08472654,3.1
2020/12/27 16:00,456.6131194,4.931052565,12.1473716,3.1
2020/12/27 17:00,451.3291784,5.117833822,12.24516729,3.1
2020/12/27 18:00,433.4097597,5.031610539,12.02726039,3.1
2020/12/27 19:00,444.3673439,3.728363277,12.10777688,3.1
2020/12/27 20:00,444.3207015,4.384656961,12.06090094,3.1
2020/12/27 21:00,479.7230664,4.53252634,12.24207793,3.1
2020/12/27 22:00,430.8200644,4.070288776,11.86272484,3.1
2020/12/27 23:00,440.9800506,4.442101558,11.90830942,3.1
2020/12/28 10:00,498.8208609,4.275997908,12.01667328,2.9
2020/12/28 11:00,491.4604514,4.305268554,11.95539151,2.9
2020/12/28 12:00,479.5523682,5.514546638,11.91500132,2.9
2020/12/28 13:00,473.783489,5.710044717,11.72881059,2.9
2020/12/28 16:00,443.0816923,5.393444065,12.09391867,2.9
2020/12/28 17:00,431.3336431,6.09455791,11.70122219,2.9
2020/12/28 18:00,412.0633847,5.758882985,11.71357934,2.9
2020/12/28 19:00,413.5292856,4.808185878,11.69924781,2.9
2020/12/28 20:00,432.628865,5.426228061,11.84855503,2.9
2020/12/28 21:00,410.0579258,4.987661326,11.87454649,2.9
2020/12/28 22:00,420.0972021,6.888634596,11.7437979,2.9
2020/12/28 23:00,412.6060389,6.740739428,11.57328706,2.9
2020/12/29 10:00,428.0751203,5.209212273,11.64789145,3.0
2020/12/29 11:00,426.3831721,6.371854307,11.68934463,3.0
2020/12/29 12:00,436.8006546,5.224652288,11.64422097,3.0
2020/12/29 13:00,447.691042,4.447021756,12.11340434,3.0
2020/12/29 14:00,444.4364855,4.976525368,11.93189299,3.0
2020/12/29 15:00,443.478521,5.075335395,11.74400242,3.0
2020/12/29 16:00,448.4780205,5.107134876,11.73223558,3.0
2020/12/29 17:00,440.9220211,5.675546993,11.73305654,3.0
2020/12/29 18:00,415.0248761,5.70440225,12.04562006,3.0
2020/12/29 19:00,428.452981,6.287639035,11.83461559,3.0
2020/12/29 20:00,424.4931327,6.854416773,11.69548828,3.0
2020/12/29 21:00,419.9496237,7.692805593,11.63796978,3.0
2020/12/29 22:00,422.673348,7.789248855,11.70982846,3.0
2020/12/29 23:00,421.4099973,8.218460013,11.50865615,3.0
2020/12/30 10:00,477.794445,6.075620811,11.56222281,2.9
2020/12/30 11:00,478.1508174,6.295490365,11.52832658,2.9
2020/12/30 12:00,478.5182186,6.484772287,11.578311,2.9
2020/12/30 13:00,474.6589928,5.809796809,11.77271664,2.9
2020/12/30 14:00,478.4073093,6.07712486,11.96900169,2.9
2020/12/30 15:00,479.7328798,5.801315056,11.96431466,2.9
2020/12/30 16:00,426.7701106,4.102149206,11.47696375,2.9
2020/12/30 17:00,440.9752015,4.154414781,11.42840782,2.9
2020/12/30 18:00,427.7342869,4.200025055,11.47868963,2.9
2020/12/30 19:00,428.9711082,4.457585512,11.6189454,2.9
2020/12/30 20:00,419.0337019,4.759657863,11.60442593,2.9
2020/12/30 21:00,417.458395,4.117517262,11.52354867,2.9
2020/12/30 22:00,413.8270334,5.375320585,11.57379388,2.9
2020/12/30 23:00,415.1415046,3.86192663,11.55517797,2.9
2020/12/31 10:00,397.0426043,7.667842972,11.36001283,3.2
2020/12/31 11:00,396.7607537,8.17852335,11.45545972,3.2
2020/12/31 12:00,389.9489799,9.664363859,11.29251929,3.2
2020/12/31 13:00,398.4463494,7.847522742,11.37590132,3.2
2020/12/31 14:00,397.9086978,8.539809867,11.38261554,3.2
2020/12/31 15:00,397.3974029,8.609055858,11.41345392,3.2
2020/12/31 16:00,392.3035949,9.183626009,11.30870636,3.2
2020/12/31 17:00,383.6527966,10.08556082,11.18264344,3.2
2020/12/31 18:00,380.906202,11.01440448,11.15535662,3.2
2020/12/31 19:00,379.8450528,11.49244468,11.2586817,3.2
2020/12/31 20:00,376.7919686,12.07329744,11.14778975,3.2
2020/12/31 21:00,379.3500646,11.68209101,11.2759904,3.2
2020/12/31 22:00,377.2566018,11.35933133,11.11888148,3.2
2020/12/31 23:00,379.802978,11.63907583,11.20028204,3.2
